Gene	C	Z	Pval	FDR
ARL8B	0.007061031488903501	6.3440155603954675	1.1192610158661974e-10	2.2967052309155896e-10
MPHOSPH9	0.007754816881980668	6.313247139833221	1.366203076881585e-10	2.7995964690196415e-10
ITGAV	0.006942023758781223	6.282911574520824	1.6614504260737966e-10	3.3999667654989016e-10
PCBD1	0.007358026522251623	6.247862716993201	2.0805357520711511e-10	4.251776060090908e-10
ST6GAL1	0.00686447885298065	6.228063438769127	2.3611793027929933e-10	4.818733271006109e-10
ACAP2	0.006886712847289476	6.227183205334501	2.374478442584112e-10	4.839290304179576e-10
RMND5A	0.007352207048959312	6.2268895540856475	2.378931358088556e-10	4.841787024603574e-10
PGM1	0.006980754148664077	6.2194062763704725	2.4951980163273414e-10	5.071540683592158e-10
SMARCE1	0.006943587378501464	6.200655610670083	2.811421668260216e-10	5.706539245453754e-10
GIGYF1	0.004710745310527049	6.166202796922299	3.497468219848848e-10	7.089462607801719e-10
IGBP1	0.005751715628430758	6.162945259729905	3.5702098412064794e-10	7.22714542754348e-10
HDAC2	0.006889557694259808	6.148364963901138	3.914286762186614e-10	7.912978629757307e-10
LAMC1	0.005904804814770135	6.145485479075088	3.9859653210956595e-10	8.047036314459609e-10
IVNS1ABP	0.005250997849035493	6.144272766122202	4.016534885701378e-10	8.097852592139875e-10
DDX1	0.004735197409703438	6.092979745818988	5.541404469142754e-10	1.1157190206327693e-09
HNRNPH1	0.006600758966734666	6.076750116089775	6.13213248155346e-10	1.2327175266105853e-09
GANAB	0.007056406595375895	6.076572293044705	6.138933282520715e-10	1.2327175266105853e-09
RAP2A	0.005096974387101493	6.075710252769854	6.172006170018559e-10	1.2377017720625453e-09
MS4A1	0.0017570698934485096	6.0645789402586505	6.614989362363508e-10	1.3247642247723981e-09
OCLN	0.008774633148527573	6.05836908681871	6.875429623383157e-10	1.3750859246766313e-09
BMPR1A	0.0049959364353828134	6.024691235764572	8.471638184534914e-10	1.6920715415182916e-09
TP53BP2	0.006157429894996559	6.024284246176017	8.492981075214256e-10	1.6940786719177373e-09
DLEU2	0.0065438605191939355	6.013294282951196	9.089529236960837e-10	1.8106631946137125e-09
PARK7	0.0066841561045727265	6.010544801427497	9.245045067800563e-10	1.839199947175178e-09
INSR	0.005537894897396389	5.974284980407095	1.155507576384534e-09	2.295710416658015e-09
RHOC	0.0051642223086144695	5.952631018849264	1.3193287162658084e-09	2.617715706876604e-09
ESF1	0.007409705663613484	5.940947011388859	1.4169010505002162e-09	2.8075978543597413e-09
MYEF2	0.007744985117067378	5.935359029738748	1.466015800138925e-09	2.901086675736659e-09
KHDRBS1	0.006851869143587859	5.929396274929405	1.5202525241439584e-09	3.004451628743001e-09
PI4KA	0.004224042390716254	5.927092606829055	1.5417255268296716e-09	3.0428793292690886e-09
CD8B	0.002477815844004879	5.92400869199171	1.570934191863835e-09	3.0964537290351545e-09
MTPAP	0.007684137229666812	5.916964165344789	1.6396905277159556e-09	3.227737259283377e-09
MBNL1	0.00458769633316055	5.904738503935314	1.7660327202485883e-09	3.4718860817468967e-09
NFKB1	0.004545548766995875	5.9012169006209065	1.8041507841861549e-09	3.542180859004231e-09
HEXA	0.0042165852028837915	5.894852019072115	1.875086546545875e-09	3.676640287344853e-09
CLTC	0.005889452550062872	5.891570954963687	1.9127066815025606e-09	3.745509167433212e-09
NUMA1	0.005382212309288179	5.881567661362448	2.0319937461186763e-09	3.973912150166903e-09
CLEC9A	0.0024497631431013136	5.8711420425097	2.1640162133727433e-09	4.2265941667436395e-09
RASA1	0.004527055684988374	5.86701974320092	2.2184893031539553e-09	4.327352346854269e-09
PYGB	0.0050931475121691735	5.853825475681056	2.4019636827451028e-09	4.679150031321629e-09
TRAP1	0.007187391026824339	5.841715943734255	2.5832924713842687e-09	5.025860839269005e-09
NXN	0.006298045562608152	5.837481883062002	2.6497827530538267e-09	5.148541618627901e-09
WT1	0.007664903490483768	5.819112311264149	2.9580486961231485e-09	5.740068621196278e-09
EIF4EBP2	0.004818975921194121	5.765512745630793	4.070497451077737e-09	7.888560951701041e-09
PSMA6	0.006357564895585645	5.760881812896705	4.183780885968297e-09	8.097640424454768e-09
YAP1	0.00636154128072896	5.757796979111973	4.260937916100416e-09	8.236349064627092e-09
ZNF512	0.004590138939682407	5.7340942541638835	4.901740314038665e-09	9.462819139070781e-09
GCLM	0.007528495854642829	5.708092664819361	5.712460892496294e-09	1.101374208064838e-08
GMFB	0.006496544672519796	5.699495293620562	6.00813209080525e-09	1.156893213890613e-08
GSR	0.007020081795016836	5.694055945757814	6.2028202360061695e-09	1.1928500453858018e-08
MSI1	0.008147233356613676	5.686663309149158	6.477275113383528e-09	1.2440349129417786e-08
BIRC2	0.006083212625371699	5.669351979239123	7.166931264899369e-09	1.3747310610420785e-08
IARS2	0.0073433020304283	5.668321310562373	7.210167634108234e-09	1.3812581674536846e-08
HIPK2	0.0062372608277110235	5.665132243147589	7.345559438982806e-09	1.4054004028666084e-08
ADAM10	0.0053515865515287595	5.649059361653717	8.066407229588719e-09	1.5413516999214112e-08
POGZ	0.004988645461726013	5.647597114116327	8.135296385492883e-09	1.5525374781474968e-08
ATP2B1	0.006917510832852232	5.646182896957801	8.202466111725026e-09	1.563367111510488e-08
TNIP1	0.005295064139955193	5.613023930248344	9.941054550379963e-09	1.8923327189809577e-08
SNHG1	0.006735882581235248	5.589921169178134	1.1358636027877546e-08	2.159436507201054e-08
MAN2B1	0.004849840538781837	5.586042480069535	1.161512176366439e-08	2.2054028665185554e-08
SNX1	0.00444548024677382	5.565025771777509	1.3105683467969042e-08	2.4852749939258613e-08
IPO7	0.00606558464063551	5.564109098755699	1.317475333361497e-08	2.4952184343967745e-08
ADAM9	0.005255883690632696	5.541521051661609	1.4992775912832814e-08	2.8359601348359676e-08
KCTD20	0.004345002195820706	5.523125967589838	1.6651039729409496e-08	3.145662417394741e-08
FCER1A	0.0024424178202054484	5.498683962770354	1.9131810666354875e-08	3.609775597425448e-08
PPP1CA	0.0060735470607752836	5.496641523420544	1.935462290066266e-08	3.6472279335419585e-08
CDCA7L	0.006944662850739837	5.48216669651488	2.100740281992072e-08	3.953714457952457e-08
CTNNA1	0.006085014994315129	5.481908997336372	2.103803329887385e-08	3.954517537382302e-08
DYNC1H1	0.004371219463784953	5.476124112634309	2.1737141128123137e-08	4.080814980248399e-08
BID	0.006986534607712613	5.44858588509716	2.5385936552981833e-08	4.759863103684094e-08
KPNA1	0.006268232218132548	5.441619301518645	2.6399207618844432e-08	4.9436718387349124e-08
RELB	0.0052268679520165295	5.440980280591374	2.6494089997711586e-08	4.955253740220372e-08
CANX	0.00569635203601436	5.432512522800226	2.778302638972986e-08	5.189855489986898e-08
HDAC1	0.006492612867923838	5.405195676599887	3.236883955338791e-08	6.038962603244012e-08
MAPKAPK2	0.00411849259040073	5.400500805252265	3.322755649536757e-08	6.191470154416317e-08
CXCR5	0.002418085463070485	5.392018239546628	3.483534699346689e-08	6.483005023598056e-08
CYCS	0.005659528634577997	5.3600339803355475	4.1603149860399964e-08	7.732927483345717e-08
EPRS	0.0061080749713625405	5.357205093044845	4.2259581346773275e-08	7.845219309425733e-08
CTTNBP2NL	0.00451915137851608	5.349967137145061	4.398510244252253e-08	8.155457807637058e-08
NOLC1	0.00585229404495619	5.339926700377771	4.6492084481407236e-08	8.609645274334672e-08
ATM	0.004493424266403954	5.31840070548635	5.2341661485089046e-08	9.68094848676123e-08
RAB5A	0.00614719060442876	5.2691138944058835	6.854194580145898e-08	1.2661689495343406e-07
PSMC5	0.005656444918069204	5.235636518027814	8.220862141141704e-08	1.5167642326829712e-07
AKT1	0.005022706710728685	5.220893666723297	8.903088196638535e-08	1.6406182180537842e-07
SEPTIN9	0.005010702687356022	5.212439895481598	9.318648092319761e-08	1.7150886059484223e-07
FNDC3B	0.005582238033750526	5.2094601156057765	9.469545673625545e-08	1.7407253076517546e-07
SMC1A	0.003718744020905975	5.188911195649478	1.0576361782042888e-07	1.9418044887471644e-07
MYCBP	0.006433682415021174	5.187994878961076	1.0628522381647142e-07	1.948995546756811e-07
SMARCA1	0.004592332103253137	5.172770021122503	1.1532441639071111e-07	2.112168798364672e-07
RIDA	0.007102343331950673	5.169655676338102	1.1726284965727123e-07	2.145052127876913e-07
RBCK1	0.00639213005327777	5.151448242199706	1.2924128232485188e-07	2.361290176458926e-07
CRYZ	0.00548571723596655	5.145529315144045	1.3338376835364619e-07	2.434010371416901e-07
PHGDH	0.006689904085718552	5.14486602106932	1.3385590167832737e-07	2.4396579892769265e-07
LRRC59	0.00546971889524138	5.122132088295438	1.5105007019833386e-07	2.7496978798240385e-07
CPSF6	0.0054809619220083025	5.117634767719522	1.546954913702479e-07	2.8126452976408707e-07
RAD18	0.006647857199778229	5.0857034906659315	1.831329440091974e-07	3.3256587895132705e-07
ALYREF	0.006432096427053805	5.0767840719151405	1.9193835038412627e-07	3.481348555939412e-07
SELL	0.0019668077839986916	5.073680223710458	1.950972823461573e-07	3.5343710569956033e-07
RSRC1	0.006665175268505425	5.071352148063802	1.9749954101115965e-07	3.573574324689258e-07
CDK2	0.00706963077077136	5.044220133301619	2.2768740294224993e-07	4.114832583293673e-07
USP36	0.004437886476873942	5.039219966500182	2.3371650570479648e-07	4.218709489256254e-07
TYK2	0.004967217280331281	5.0321241091487074	2.4253752855079845e-07	4.3726717887764147e-07
FIP1L1	0.0054777537989577395	5.030702188511888	2.443433642121402e-07	4.3961557503635127e-07
RAI14	0.004789509511559962	5.030637159888538	2.444262597202113e-07	4.3961557503635127e-07
CDK4	0.007221908750496259	5.025993477324386	2.5041645540049035e-07	4.498499198811204e-07
Human_PTEN_G129E_ALT:A	0.003787205159888519	5.022741974935414	2.5469479223485395e-07	4.5698826357928336e-07
CSNK1E	0.004277778334043634	5.018702596802484	2.601080608960102e-07	4.66143478308262e-07
LARP4B	0.004263321105448824	5.016403901617309	2.632379535067564e-07	4.711896542483707e-07
MRFAP1L1	0.004931858461424297	4.997855779273009	2.898565741100311e-07	5.182179513290187e-07
MYO1D	0.004626286174999907	4.9733060707541625	3.2910307960718466e-07	5.876840707271154e-07
GOLPH3	0.004976467267770968	4.961082106499914	3.5050775040787725e-07	6.251624561377121e-07
FBXO45	0.006638772953280477	4.947598685048374	3.756730712071269e-07	6.692513145020075e-07
FCRL5	0.0018051583862127062	4.944445793204991	3.8180392379854945e-07	6.793664124529349e-07
SMN1	0.0055228674867995545	4.9432441772571245	3.8416575934389686e-07	6.827590509666414e-07
SBNO1	0.005805528903151537	4.933903424753356	4.0301152539672104e-07	7.154050746687355e-07
KCTD10	0.004503169898978989	4.922468988753988	4.2729555078153197e-07	7.576162247899504e-07
PNMA2	0.006653839619626363	4.918967439993806	4.350096936836308e-07	7.703831647289801e-07
MTA1	0.003979358589259182	4.918407808640868	4.362549624014896e-07	7.716774099082953e-07
P4HTM	0.0061672364500735795	4.89784945556475	4.844560988288036e-07	8.559295032311018e-07
DLD	0.004074971487883706	4.888603807636597	5.077682155214044e-07	8.960615568024784e-07
TRRAP	0.003942850878973556	4.873379602407457	5.485256812460967e-07	9.668490268732609e-07
GAA	0.004161008283790841	4.8557069417988075	5.99790009814335e-07	1.0559683271379138e-06
KLHDC2	0.003941224724235547	4.85336160281961	6.069303158801179e-07	1.0672866047129858e-06
SLC25A39	0.006468585110125108	4.838232742241347	6.5499345350835e-07	1.150456885553308e-06
FAR1	0.004281975701499583	4.8360239510840355	6.623098405677656e-07	1.1619470887153784e-06
EHBP1	0.003898441087184665	4.826533079330495	6.946516336356775e-07	1.217263376698033e-06
R3HDM1	0.006318379764684183	4.822441041855355	7.090597671381815e-07	1.2410614360644951e-06
SKP1	0.0045781820715383925	4.80043705075287	7.915986779978484e-07	1.3839137727235112e-06
SLC35E1	0.005958107647361434	4.784886921678296	8.554181178710544e-07	1.4937452582148798e-06
THUMPD3	0.005872160205871855	4.781322091489091	8.707304062599024e-07	1.5187158248719228e-06
TPCN1	0.0046798509468457625	4.779510885798268	8.786107920457456e-07	1.5306808223793478e-06
HNRNPLL	0.003464068168111807	4.773449216549965	9.054861498164394e-07	1.5756719544369594e-06
GUSB	0.004011433738076902	4.7574754759568005	9.801453152560116e-07	1.703612946563172e-06
PBXIP1	0.003737613953112928	4.748800364315573	1.023134040704594e-06	1.7762743762232536e-06
NOTCH2	0.004786123349392042	4.748132421840158	1.0265180211339105e-06	1.7800890539894403e-06
NIFK	0.00616377032523002	4.732137664256161	1.110838247299848e-06	1.9240847239604753e-06
XRCC5	0.005476031921103636	4.721493011119854	1.1705983871133716e-06	2.0252567251096395e-06
DDX27	0.005177571093396581	4.7180785080642895	1.1904131154496124e-06	2.057165522090344e-06
CCDC6	0.005182548182069316	4.717001340184401	1.196730573044025e-06	2.065702945415463e-06
TIMM29	0.005386576273621096	4.712885844953835	1.2211651603624256e-06	2.105457173038665e-06
PTPN1	0.00503171384183813	4.698257904530981	1.3119498457350168e-06	2.2593854978214984e-06
RAB8A	0.005217469298481941	4.678455168578907	1.4452217466655092e-06	2.486046582566816e-06
ZC3HAV1L	0.004674167426190325	4.633576263153107	1.7970113616673194e-06	3.0876483877445354e-06
NUCB2	0.0039541238239184	4.628779257186123	1.8391379828654386e-06	3.1564153024006383e-06
CTDSPL	0.005138074340570726	4.620743858736727	1.9118330644368697e-06	3.277428110463205e-06
DMKN	0.006099962667971644	4.612831047019889	1.9861058800838153e-06	3.400866233020232e-06
MPDZ	0.003244321401514168	4.605736741397166	2.0550404579991244e-06	3.514892459519597e-06
CASP3	0.004540281472984237	4.591320502362294	2.2022517645149783e-06	3.7623891193308284e-06
TRAF4	0.005261726928840267	4.590881051038621	2.206894207316492e-06	3.7660310705059593e-06
KIF2A	0.005348517538433842	4.5903311525812525	2.2127166416573875e-06	3.771676093734183e-06
ZMIZ1	0.003783800102770758	4.573795437013339	2.394837480895853e-06	4.077475847155254e-06
PDCD10	0.0059209834500986635	4.555448628171103	2.613694516193402e-06	4.445058701009187e-06
DAZAP2	0.004949792298833441	4.553163466860886	2.642258915132935e-06	4.488548553453457e-06
RNASEH2B	0.0030048047877639086	4.545204629430546	2.744095476736471e-06	4.656270605322065e-06
CUL1	0.003358491761976305	4.524499522506047	3.0269294835749402e-06	5.130388955211763e-06
AICDA	0.0018118210854333077	4.5158049773211495	3.153834751655148e-06	5.33944935381797e-06
SDAD1	0.005310166556378701	4.508747629215483	3.260571215600922e-06	5.513931029764806e-06
DAZAP1	0.005233582169829016	4.4846783423779835	3.6512003911493414e-06	6.167568228292807e-06
SLFN5	0.004681025803585946	4.481172261174459	3.7117081209846277e-06	6.2627246135848614e-06
EP300	0.0036858924526673217	4.47637680241689	3.796022212627836e-06	6.39779024600197e-06
MCM6	0.005036969751159169	4.464748115731349	4.008150173549307e-06	6.747727564897824e-06
ITPR3	0.004529098432926129	4.464368985215621	4.0152534478605665e-06	6.752107815909024e-06
UBR5	0.005427224332051579	4.449583089867749	4.30185698867572e-06	7.225963586801321e-06
ACACA	0.005786262101701081	4.434706640312724	4.60988744087127e-06	7.73471047126052e-06
CCDC124	0.005479172184963642	4.431545730226517	4.677998247674847e-06	7.840220526829353e-06
SELENOT	0.005482200006763871	4.425710873602699	4.806260088175989e-06	8.046194344044623e-06
PSMD1	0.005115266687703961	4.41448321230661	5.062578622814942e-06	8.465850539824317e-06
PRXL2A	0.004790595305078553	4.41047012886342	5.1573217323526175e-06	8.614679953818403e-06
KDM5B	0.004835970375136532	4.409949404470419	5.169738685980358e-06	8.625815382614612e-06
IGF1R	0.004001092267550135	4.383684589264998	5.834434318476162e-06	9.72405719746027e-06
TDRD3	0.003179057658405585	4.372618984875635	6.138243488707499e-06	1.021905131305355e-05
ANKZF1	0.004527415107271572	4.355984419642406	6.6235099706676955e-06	1.1014706159646943e-05
CUL3	0.00482727797021164	4.3503497674036975	6.79602758261997e-06	1.1289082363156097e-05
RCC1	0.006049475979567968	4.340265217381221	7.115542430738683e-06	1.1806762882862859e-05
ATIC	0.005526105659764772	4.3324665771227115	7.372402622780007e-06	1.2219451860961337e-05
RBMS1	0.0034436730868918778	4.321698659480464	7.741627831789252e-06	1.2817264622167636e-05
WASHC4	0.0031408650130668016	4.311945040288198	8.091233165321883e-06	1.3381311739782606e-05
SSRP1	0.004891887471980382	4.311251934389651	8.116641039655736e-06	1.3408547972999566e-05
CNP	0.004472887465131717	4.30623801677773	8.30271911759991e-06	1.3700856629702822e-05
TARDBP	0.004528853087729407	4.301907353821777	8.466705848805869e-06	1.3956108541987694e-05
RPA2	0.005348571180879068	4.295030338831169	8.73347240170776e-06	1.4380031396884346e-05
ATP5F1C	0.003622415144113807	4.285502947879327	9.11631151430765e-06	1.4993933411690214e-05
ADGRA3	0.00488317675429465	4.279941568166613	9.347119383780267e-06	1.535671311683505e-05
WDFY3	0.004396871997072241	4.272385293710519	9.66965209959294e-06	1.5869232110929333e-05
IMPDH1	0.0033945347185234797	4.256640864296388	1.037606523144973e-05	1.7009943002376607e-05
CTSA	0.004978018113794016	4.23647298602955	1.135291118816413e-05	1.859101177101113e-05
C1RL	0.004045333376150353	4.233900549768609	1.1483627135305704e-05	1.878455910900606e-05
MRPL45	0.0052376601583251775	4.225639327312084	1.1913167519676597e-05	1.9465959999471563e-05
SNRPD1	0.005307232145782463	4.2125733543902255	1.2623884105602546e-05	2.060481627682679e-05
DNMT1	0.00501734165028277	4.197445665033445	1.349711970696775e-05	2.2006173435273507e-05
TOMM34	0.00494920830576502	4.189390771624629	1.3985218810356174e-05	2.2777229332827646e-05
DERL3	0.003657912138692377	4.188408747256366	1.4045861126544607e-05	2.2829694379338104e-05
NCS1	0.004354100014993265	4.188376253785493	1.4047871941419379e-05	2.2829694379338104e-05
NUTF2	0.0046239055565740535	4.186857305648804	1.4142176030156105e-05	2.2958077971032638e-05
PTPRU	0.0055155461506789395	4.181894148671525	1.4454528069093587e-05	2.343977524717879e-05
GTF3C1	0.0030891644362848257	4.178823664944115	1.4651038068386235e-05	2.373278304814185e-05
DAP3	0.004958808948787873	4.166726063646347	1.5450272462194123e-05	2.500044087733677e-05
WDR26	0.00445760558355122	4.132382873459454	1.795108634924474e-05	2.901576457313266e-05
FBXO25	0.004324597911851795	4.11725443984558	1.9170635171508486e-05	3.0953662817290345e-05
PLP2	0.0038509501688455865	4.112507540580548	1.9569234139977682e-05	3.1563280870931747e-05
CSNK2B	0.004151907664251755	4.100364320913075	2.0625011300466164e-05	3.3230415629107674e-05
SNX17	0.0032039299973881264	4.098148171514111	2.0823433197663078e-05	3.3514109223706676e-05
LASP1	0.004297983574844351	4.09742083473188	2.0888948765834326e-05	3.358351891613236e-05
GTPBP4	0.0031528285402409964	4.070305792589598	2.347573383286589e-05	3.770192799710796e-05
SPICE1	0.004315638836412206	4.065106997174236	2.4005215648730265e-05	3.8511041147695614e-05
PDCD6	0.004318800620085339	4.06310602580275	2.4212010344550077e-05	3.8801298629086666e-05
CALM3	0.003732658891654691	4.034727592553393	2.7332840424284132e-05	4.3755881148800636e-05
GPBP1	0.0039904113888401364	4.030438927260168	2.7836396667659263e-05	4.451449360499882e-05
PRKCD	0.004103019999717031	4.015681488555708	2.9637131981936066e-05	4.734366131299691e-05
CAMSAP2	0.0035925468764113986	4.00274561294714	3.13058066531053e-05	4.995607444644462e-05
PUM3	0.004450461194145582	3.9963618501927547	3.216169519521409e-05	5.1267314338810985e-05
SMARCA5	0.003626546325633184	3.9907212737213813	3.293632946596266e-05	5.2446384499940546e-05
TUFM	0.004340576446930931	3.9849629472978707	3.374532803338484e-05	5.363249010845456e-05
TFAM	0.004825016128054576	3.9849109809746373	3.375271377492073e-05	5.363249010845456e-05
HDAC8	0.003381096897620408	3.939838722117443	4.0768202375353875e-05	6.471143234183155e-05
SOS1	0.0031415895148884953	3.935414856044158	4.152655272273382e-05	6.584548528974707e-05
AAMP	0.004435979587871336	3.930805463928362	4.23308774320424e-05	6.704996425349904e-05
PRRC2A	0.0037905139836716443	3.9269779454729457	4.30099326817411e-05	6.8053690952122e-05
IRF8	0.001821435928709074	3.919034587351701	4.445217867647941e-05	7.02616101314216e-05
PLEKHA1	0.0031757557399933415	3.89943601100864	4.820850681961978e-05	7.611869497834703e-05
TSPAN14	0.003696025638559858	3.8919185278768267	4.9727322425473155e-05	7.843426250074629e-05
METTL3	0.0034358505416792074	3.8841951736384726	5.133470568365874e-05	8.088451525786565e-05
KDM6B	0.0030593282189244914	3.8770695833199644	5.2861064797234474e-05	8.320209569344356e-05
EVI5	0.0032375072194587738	3.8758967726961893	5.311635859360227e-05	8.351628709685892e-05
SNX4	0.00506975177737664	3.873240787006987	5.3698812686552345e-05	8.434368484798797e-05
RFX5	0.0038682270635508192	3.8709451583588406	5.420709134100221e-05	8.505296758525451e-05
UBE2I	0.003369306663948614	3.870673472713571	5.426754518061323e-05	8.505884824547528e-05
OSGIN2	0.004388350401299956	3.8682486963876226	5.4809916137047e-05	8.58192841394264e-05
SRI	0.004760782968028848	3.8604643590117718	5.658587400996001e-05	8.850762358179355e-05
VPS4A	0.0031236291459411213	3.852545056904438	5.844822897932174e-05	9.132535778019021e-05
KMT2D	0.0031390116090953784	3.846588787712631	5.9886869722160646e-05	9.34758632499906e-05
FAM168A	0.004220401747245	3.8453745395867736	6.018421988751377e-05	9.37648234413204e-05
RANBP9	0.003428543680776036	3.8453224102510983	6.0197016649327695e-05	9.37648234413204e-05
VPS13B	0.003193532141468931	3.8323421870108945	6.346451080925451e-05	9.875183217207652e-05
MCM7	0.004621668189924831	3.804262599163702	7.11136194739711e-05	0.00011053930488182036
WWP1	0.003946583076022309	3.8017919844792853	7.182665706218138e-05	0.00011153207618351146
NUS1	0.003972268926449521	3.793616618335565	7.423442619755504e-05	0.00011515164353291887
STUB1	0.0032355781704649818	3.7733801417832358	8.052530436143028e-05	0.00012478094684105934
ATXN2L	0.0034499661679123156	3.7671743038518253	8.255286463369711e-05	0.00012779081212646611
ABCC1	0.003500955334044585	3.765409853967653	8.31380535241231e-05	0.00012856400029503574
TTI1	0.005072228023813696	3.7640407727692033	8.359480278078113e-05	0.00012913718246258671
PNPLA6	0.004392678551161828	3.7601103449690996	8.491921298547956e-05	0.00013104816818746844
DCAF1	0.003939968005336519	3.7584097287237763	8.549835416286405e-05	0.00013180630138159927
IRF3	0.003348780722782287	3.7550433590021157	8.665573633266482e-05	0.00013345339270944275
DDX21	0.004622511291406223	3.752038478206634	8.770126729552804e-05	0.00013492502660850467
PHB	0.004081670158904572	3.74394490591286	9.05766957709174e-05	0.00013920598735284436
TMEM106B	0.0030337603084958664	3.739647224926179	9.213934628244657e-05	0.0001414626606178811
MAP1LC3A	0.004084369531778486	3.733730213922116	9.433229215291595e-05	0.00014468142968238642
AGAP1	0.004171839341000954	3.716349447645058	0.00010106099340960231	0.0001548431972567962
USP5	0.004041954525514743	3.7002689126974646	0.00010768556147905499	0.00016482483899855357
PARD3	0.004046940242594292	3.6974387244762705	0.00010889288315018417	0.00016650287943453237
ATR	0.004298434280646481	3.6842290467863594	0.00011469794836233547	0.00017520053212169372
LAMP2	0.003193370773179397	3.6783234905702025	0.00011738603899999946	0.00017912416937944983
KMT2A	0.0032020634382362596	3.672668561791199	0.0001200153593987552	0.0001829502429859073
CKAP5	0.0038935572056985994	3.6683917800756465	0.00012204048388785695	0.00018584845262110196
CBFB	0.003784478945369245	3.6521070849227777	0.0001300486876954555	0.00019784283117969904
RBM14	0.0034726602821453104	3.640633996425087	0.0001359837604482193	0.0002066622499213059
CLOCK	0.004407284568031866	3.6172331059506155	0.00014888455754065373	0.0002260393080070654
VAPB	0.004670895794549657	3.611932453951275	0.00015196186916222021	0.00023047806243006098
ATXN3	0.003690302377265708	3.6082867923325326	0.00015411283189993943	0.00023350429075748397
TPMT	0.0038020334179803446	3.5758654727432075	0.00017453556674368916	0.00026418097892586656
EIF1B	0.0037767108437135686	3.574787074781551	0.00017525651703066472	0.0002650048140584648
HSPA4	0.004508826565387421	3.5664938500006165	0.00018089464815940488	0.00027325475552780195
CNOT1	0.003940755817122856	3.555962803872726	0.00018829868076727924	0.0002841529387836206
LAMP1	0.003591855015541767	3.548766490150798	0.0001935200696539448	0.00029173879847328363
SREBF2	0.0033954639598709367	3.547442618715122	0.00019449523813417808	0.0002929145152623164
USP11	0.003024117013035247	3.539694560182828	0.00020029518513242848	0.00030134681815310204
TRIM28	0.004252629657489857	3.53893050920936	0.0002008757984118157	0.00030191753268308977
ARNT	0.002871290539212307	3.538044889484687	0.00020155076094091013	0.00030262877018154673
XPA	0.002844655559940298	3.522700730502489	0.0002135867107797558	0.0003202979562950378
MSI2	0.004304020098863059	3.5225037426612813	0.00021374550283422193	0.0003202979562950378
PCCB	0.004052899998550157	3.516454190505985	0.0002186760612784873	0.00032735937317138815
SURF6	0.004253810281329642	3.5031140260860387	0.00022992628250693457	0.0003438578502097726
SEC13	0.004092439440961292	3.5023736615334933	0.00023056620847127865	0.0003444714269989223
INVS	0.0027831705896795493	3.4984316722227726	0.000234001494233579	0.0003492559615426552
ZMIZ2	0.00299268345642493	3.494852884911076	0.00023716156091153215	0.00035362061766133025
KHSRP	0.0029373220841562245	3.4800348692836054	0.0002506742635554616	0.0003733976120488505
NSUN5	0.002571267968853107	3.47849096004389	0.0002521227226549527	0.0003751826229984415
PLCG1	0.0033430977272295827	3.4634204809998255	0.00026667710705683133	0.00039644763189816354
CLPTM1L	0.004032476374317317	3.459722546702985	0.00027036611914786054	0.00040153384031860477
CUL4B	0.0027478081697015835	3.452142873622326	0.0002780765769466764	0.00041257652365975727
TASOR	0.003709544949776629	3.4511924199528967	0.00027905775289739626	0.00041362315152776127
MAEA	0.0028922979189656547	3.4369435780576993	0.0002941590715734183	0.0004355761178283588
COPS5	0.004014049059780156	3.428388039114784	0.0003035884601742569	0.0004490953552873623
DBR1	0.004225621264743804	3.4242805118677113	0.0003082147823984287	0.0004554898262045745
SEC23B	0.00436270807179692	3.4211338685536488	0.0003118031420675764	0.00046033928454858715
SUGP2	0.003421884271079966	3.412289791564695	0.00032209794950465077	0.0004750707219832607
YWHAQ	0.00349013452679851	3.4112464781364946	0.0003233330322432632	0.00047642391784370806
NIPSNAP3A	0.004149938752182674	3.4028776716937057	0.0003334006386774452	0.0004907762100256798
TMBIM4	0.0027599196226520883	3.3881181983089577	0.00035186965144830225	0.000517455369776915
GSS	0.004167482000196535	3.3850431407917676	0.0003558353426302767	0.0005227747443148042
DHX30	0.003876340702990079	3.380620248658221	0.00036161210817466045	0.0005307418417436308
TMX1	0.0027927729578558656	3.3800689887515105	0.0003623381868703035	0.000531287664032703
RANBP2	0.0030636791197049865	3.374317852224704	0.0003699943493646465	0.0005419839102021189
TSC2	0.0030993747009178422	3.372381130505753	0.0003726062330527761	0.0005452774142235748
POLB	0.00432306215722611	3.3704050309301326	0.00037528886335876164	0.0005486679288870783
