method_label	feature	clean_feature	immune_class	target	rho	p	n	p_adj	abs_ifcore
ESTIMATE	Smooth_muscle_xCell	Smooth_muscle	Other	Checkpoint_score			0		
ESTIMATE	Tgd_cells_xCell	Tgd_cells	Other	IF_core_4marker_score			0		
ESTIMATE	Tgd_cells_xCell	Tgd_cells	Other	mregDC_extended_score			0		
ESTIMATE	Tgd_cells_xCell	Tgd_cells	Other	TLS_like_score			0		
ESTIMATE	Tgd_cells_xCell	Tgd_cells	Other	Cytotoxic_score			0		
ESTIMATE	Tgd_cells_xCell	Tgd_cells	Other	Checkpoint_score			0		
ESTIMATE	Th1_cells_xCell	Th1_cells	T cells	IF_core_4marker_score			0		
ESTIMATE	Th1_cells_xCell	Th1_cells	T cells	mregDC_extended_score			0		
ESTIMATE	Th1_cells_xCell	Th1_cells	T cells	TLS_like_score			0		
ESTIMATE	Th1_cells_xCell	Th1_cells	T cells	Cytotoxic_score			0		
ESTIMATE	Th1_cells_xCell	Th1_cells	T cells	Checkpoint_score			0		
ESTIMATE	Th2_cells_xCell	Th2_cells	T cells	IF_core_4marker_score			0		
ESTIMATE	Th2_cells_xCell	Th2_cells	T cells	mregDC_extended_score			0		
ESTIMATE	Th2_cells_xCell	Th2_cells	T cells	TLS_like_score			0		
ESTIMATE	Th2_cells_xCell	Th2_cells	T cells	Cytotoxic_score			0		
ESTIMATE	Th2_cells_xCell	Th2_cells	T cells	Checkpoint_score			0		
ESTIMATE	Tregs_xCell	Tregs	T cells	IF_core_4marker_score			0		
ESTIMATE	Tregs_xCell	Tregs	T cells	mregDC_extended_score			0		
ESTIMATE	Tregs_xCell	Tregs	T cells	TLS_like_score			0		
ESTIMATE	Tregs_xCell	Tregs	T cells	Cytotoxic_score			0		
ESTIMATE	Tregs_xCell	Tregs	T cells	Checkpoint_score			0		
ESTIMATE	ImmuneScore_xCell	ImmuneScore	Global score	IF_core_4marker_score			0		
ESTIMATE	ImmuneScore_xCell	ImmuneScore	Global score	mregDC_extended_score			0		
ESTIMATE	ImmuneScore_xCell	ImmuneScore	Global score	TLS_like_score			0		
ESTIMATE	ImmuneScore_xCell	ImmuneScore	Global score	Cytotoxic_score			0		
ESTIMATE	ImmuneScore_xCell	ImmuneScore	Global score	Checkpoint_score			0		
ESTIMATE	StromaScore_xCell	StromaScore	Global score	IF_core_4marker_score			0		
ESTIMATE	StromaScore_xCell	StromaScore	Global score	mregDC_extended_score			0		
ESTIMATE	StromaScore_xCell	StromaScore	Global score	TLS_like_score			0		
ESTIMATE	StromaScore_xCell	StromaScore	Global score	Cytotoxic_score			0		
ESTIMATE	StromaScore_xCell	StromaScore	Global score	Checkpoint_score			0		
ESTIMATE	MicroenvironmentScore_xCell	MicroenvironmentScore	Global score	IF_core_4marker_score			0		
ESTIMATE	MicroenvironmentScore_xCell	MicroenvironmentScore	Global score	mregDC_extended_score			0		
ESTIMATE	MicroenvironmentScore_xCell	MicroenvironmentScore	Global score	TLS_like_score			0		
ESTIMATE	MicroenvironmentScore_xCell	MicroenvironmentScore	Global score	Cytotoxic_score			0		
ESTIMATE	MicroenvironmentScore_xCell	MicroenvironmentScore	Global score	Checkpoint_score			0		
ESTIMATE	Bcells_EPIC	Bcells	Other	IF_core_4marker_score			0		
ESTIMATE	Bcells_EPIC	Bcells	Other	mregDC_extended_score			0		
ESTIMATE	Bcells_EPIC	Bcells	Other	TLS_like_score			0		
ESTIMATE	Bcells_EPIC	Bcells	Other	Cytotoxic_score			0		
ESTIMATE	Bcells_EPIC	Bcells	Other	Checkpoint_score			0		
ESTIMATE	CAFs_EPIC	CAFs	Stromal	IF_core_4marker_score			0		
ESTIMATE	CAFs_EPIC	CAFs	Stromal	mregDC_extended_score			0		
ESTIMATE	CAFs_EPIC	CAFs	Stromal	TLS_like_score			0		
ESTIMATE	CAFs_EPIC	CAFs	Stromal	Cytotoxic_score			0		
ESTIMATE	CAFs_EPIC	CAFs	Stromal	Checkpoint_score			0		
ESTIMATE	CD4_Tcells_EPIC	CD4_Tcells	T cells	IF_core_4marker_score			0		
ESTIMATE	CD4_Tcells_EPIC	CD4_Tcells	T cells	mregDC_extended_score			0		
ESTIMATE	CD4_Tcells_EPIC	CD4_Tcells	T cells	TLS_like_score			0		
ESTIMATE	CD4_Tcells_EPIC	CD4_Tcells	T cells	Cytotoxic_score			0		
ESTIMATE	CD4_Tcells_EPIC	CD4_Tcells	T cells	Checkpoint_score			0		
ESTIMATE	CD8_Tcells_EPIC	CD8_Tcells	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	CD8_Tcells_EPIC	CD8_Tcells	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	CD8_Tcells_EPIC	CD8_Tcells	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	CD8_Tcells_EPIC	CD8_Tcells	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	CD8_Tcells_EPIC	CD8_Tcells	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	Endothelial_EPIC	Endothelial	Stromal	IF_core_4marker_score			0		
ESTIMATE	Endothelial_EPIC	Endothelial	Stromal	mregDC_extended_score			0		
ESTIMATE	Endothelial_EPIC	Endothelial	Stromal	TLS_like_score			0		
ESTIMATE	Endothelial_EPIC	Endothelial	Stromal	Cytotoxic_score			0		
ESTIMATE	Endothelial_EPIC	Endothelial	Stromal	Checkpoint_score			0		
ESTIMATE	Macrophages_EPIC	Macrophages	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	Macrophages_EPIC	Macrophages	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	Macrophages_EPIC	Macrophages	APC/myeloid	TLS_like_score			0		
ESTIMATE	Macrophages_EPIC	Macrophages	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	Macrophages_EPIC	Macrophages	APC/myeloid	Checkpoint_score			0		
ESTIMATE	NKcells_EPIC	NKcells	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	NKcells_EPIC	NKcells	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	NKcells_EPIC	NKcells	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	NKcells_EPIC	NKcells	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	NKcells_EPIC	NKcells	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	otherCells_EPIC	otherCells	Other	IF_core_4marker_score			0		
ESTIMATE	otherCells_EPIC	otherCells	Other	mregDC_extended_score			0		
ESTIMATE	otherCells_EPIC	otherCells	Other	TLS_like_score			0		
ESTIMATE	otherCells_EPIC	otherCells	Other	Cytotoxic_score			0		
ESTIMATE	otherCells_EPIC	otherCells	Other	Checkpoint_score			0		
ESTIMATE	StromalScore_estimate	StromalScore	Stromal	IF_core_4marker_score	0.525711955199868	0	427	0	0.525711955199868
ESTIMATE	StromalScore_estimate	StromalScore	Stromal	mregDC_extended_score	0.622292048599241	0	427	0	0.525711955199868
ESTIMATE	StromalScore_estimate	StromalScore	Stromal	TLS_like_score	0.585867125535502	0	427	0	0.525711955199868
ESTIMATE	StromalScore_estimate	StromalScore	Stromal	Cytotoxic_score	0.494536546689359	0	427	0	0.525711955199868
ESTIMATE	StromalScore_estimate	StromalScore	Stromal	Checkpoint_score	0.510706031809056	0	427	0	0.525711955199868
ESTIMATE	ImmuneScore_estimate	ImmuneScore	Global score	IF_core_4marker_score	0.858478278896606	0	427	0	0.858478278896606
ESTIMATE	ImmuneScore_estimate	ImmuneScore	Global score	mregDC_extended_score	0.874980848781983	0	427	0	0.858478278896606
ESTIMATE	ImmuneScore_estimate	ImmuneScore	Global score	TLS_like_score	0.695653467302975	0	427	0	0.858478278896606
ESTIMATE	ImmuneScore_estimate	ImmuneScore	Global score	Cytotoxic_score	0.831767840072456	0	427	0	0.858478278896606
ESTIMATE	ImmuneScore_estimate	ImmuneScore	Global score	Checkpoint_score	0.855270430611862	0	427	0	0.858478278896606
ESTIMATE	ESTIMATEScore_estimate	ESTIMATEScore	Global score	IF_core_4marker_score	0.7631503745932	0	427	0	0.7631503745932
ESTIMATE	ESTIMATEScore_estimate	ESTIMATEScore	Global score	mregDC_extended_score	0.825319312843508	0	427	0	0.7631503745932
ESTIMATE	ESTIMATEScore_estimate	ESTIMATEScore	Global score	TLS_like_score	0.700425010612164	0	427	0	0.7631503745932
ESTIMATE	ESTIMATEScore_estimate	ESTIMATEScore	Global score	Cytotoxic_score	0.729867638495289	0	427	0	0.7631503745932
ESTIMATE	ESTIMATEScore_estimate	ESTIMATEScore	Global score	Checkpoint_score	0.753903072179053	0	427	0	0.7631503745932
ESTIMATE	TumorPurity_estimate	TumorPurity	Global score	IF_core_4marker_score	-0.7631503745932	0	427	0	0.7631503745932
ESTIMATE	TumorPurity_estimate	TumorPurity	Global score	mregDC_extended_score	-0.825319312843508	0	427	0	0.7631503745932
ESTIMATE	TumorPurity_estimate	TumorPurity	Global score	TLS_like_score	-0.700425010612164	0	427	0	0.7631503745932
ESTIMATE	TumorPurity_estimate	TumorPurity	Global score	Cytotoxic_score	-0.729867638495289	0	427	0	0.7631503745932
ESTIMATE	TumorPurity_estimate	TumorPurity	Global score	Checkpoint_score	-0.753903072179053	0	427	0	0.7631503745932
ESTIMATE	MHC_IPS	MHC	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	MHC_IPS	MHC	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	MHC_IPS	MHC	APC/myeloid	TLS_like_score			0		
ESTIMATE	MHC_IPS	MHC	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	MHC_IPS	MHC	APC/myeloid	Checkpoint_score			0		
ESTIMATE	EC_IPS	EC	Other	IF_core_4marker_score			0		
ESTIMATE	EC_IPS	EC	Other	mregDC_extended_score			0		
ESTIMATE	EC_IPS	EC	Other	TLS_like_score			0		
ESTIMATE	EC_IPS	EC	Other	Cytotoxic_score			0		
ESTIMATE	EC_IPS	EC	Other	Checkpoint_score			0		
ESTIMATE	SC_IPS	SC	Other	IF_core_4marker_score			0		
ESTIMATE	SC_IPS	SC	Other	mregDC_extended_score			0		
ESTIMATE	SC_IPS	SC	Other	TLS_like_score			0		
ESTIMATE	SC_IPS	SC	Other	Cytotoxic_score			0		
ESTIMATE	SC_IPS	SC	Other	Checkpoint_score			0		
ESTIMATE	CP_IPS	CP	Other	IF_core_4marker_score			0		
ESTIMATE	CP_IPS	CP	Other	mregDC_extended_score			0		
ESTIMATE	CP_IPS	CP	Other	TLS_like_score			0		
ESTIMATE	CP_IPS	CP	Other	Cytotoxic_score			0		
ESTIMATE	CP_IPS	CP	Other	Checkpoint_score			0		
ESTIMATE	AZ_IPS	AZ	Other	IF_core_4marker_score			0		
ESTIMATE	AZ_IPS	AZ	Other	mregDC_extended_score			0		
ESTIMATE	AZ_IPS	AZ	Other	TLS_like_score			0		
ESTIMATE	AZ_IPS	AZ	Other	Cytotoxic_score			0		
ESTIMATE	AZ_IPS	AZ	Other	Checkpoint_score			0		
ESTIMATE	IPS_IPS	IPS	Global score	IF_core_4marker_score			0		
ESTIMATE	IPS_IPS	IPS	Global score	mregDC_extended_score			0		
ESTIMATE	IPS_IPS	IPS	Global score	TLS_like_score			0		
ESTIMATE	IPS_IPS	IPS	Global score	Cytotoxic_score			0		
ESTIMATE	IPS_IPS	IPS	Global score	Checkpoint_score			0		
ESTIMATE	B_cell	B	Other	IF_core_4marker_score			0		
ESTIMATE	B_cell	B	Other	mregDC_extended_score			0		
ESTIMATE	B_cell	B	Other	TLS_like_score			0		
ESTIMATE	B_cell	B	Other	Cytotoxic_score			0		
ESTIMATE	B_cell	B	Other	Checkpoint_score			0		
ESTIMATE	T_cell.CD4	T_cell.CD4	T cells	IF_core_4marker_score			0		
ESTIMATE	T_cell.CD4	T_cell.CD4	T cells	mregDC_extended_score			0		
ESTIMATE	T_cell.CD4	T_cell.CD4	T cells	TLS_like_score			0		
ESTIMATE	T_cell.CD4	T_cell.CD4	T cells	Cytotoxic_score			0		
ESTIMATE	T_cell.CD4	T_cell.CD4	T cells	Checkpoint_score			0		
ESTIMATE	T_cell.CD8	T_cell.CD8	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	T_cell.CD8	T_cell.CD8	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	T_cell.CD8	T_cell.CD8	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	T_cell.CD8	T_cell.CD8	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	T_cell.CD8	T_cell.CD8	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	Neutrophil	Neutrophil	Granulocyte/mast	IF_core_4marker_score			0		
ESTIMATE	Neutrophil	Neutrophil	Granulocyte/mast	mregDC_extended_score			0		
ESTIMATE	Neutrophil	Neutrophil	Granulocyte/mast	TLS_like_score			0		
ESTIMATE	Neutrophil	Neutrophil	Granulocyte/mast	Cytotoxic_score			0		
ESTIMATE	Neutrophil	Neutrophil	Granulocyte/mast	Checkpoint_score			0		
ESTIMATE	Macrophage	Macrophage	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	Macrophage	Macrophage	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	Macrophage	Macrophage	APC/myeloid	TLS_like_score			0		
ESTIMATE	Macrophage	Macrophage	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	Macrophage	Macrophage	APC/myeloid	Checkpoint_score			0		
ESTIMATE	DC	DC	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	DC	DC	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	DC	DC	APC/myeloid	TLS_like_score			0		
ESTIMATE	DC	DC	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	DC	DC	APC/myeloid	Checkpoint_score			0		
ESTIMATE	Monocytes C	Monocytes C	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	Monocytes C	Monocytes C	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	Monocytes C	Monocytes C	APC/myeloid	TLS_like_score			0		
ESTIMATE	Monocytes C	Monocytes C	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	Monocytes C	Monocytes C	APC/myeloid	Checkpoint_score			0		
ESTIMATE	NK	NK	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	NK	NK	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	NK	NK	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	NK	NK	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	NK	NK	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	T CD8 Memory	T CD8 Memory	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	T CD8 Memory	T CD8 Memory	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	T CD8 Memory	T CD8 Memory	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	T CD8 Memory	T CD8 Memory	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	T CD8 Memory	T CD8 Memory	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	T CD4 Naive	T CD4 Naive	T cells	IF_core_4marker_score			0		
ESTIMATE	T CD4 Naive	T CD4 Naive	T cells	mregDC_extended_score			0		
ESTIMATE	T CD4 Naive	T CD4 Naive	T cells	TLS_like_score			0		
ESTIMATE	T CD4 Naive	T CD4 Naive	T cells	Cytotoxic_score			0		
ESTIMATE	T CD4 Naive	T CD4 Naive	T cells	Checkpoint_score			0		
ESTIMATE	T CD8 Naive	T CD8 Naive	Cytotoxic T/NK	IF_core_4marker_score			0		
ESTIMATE	T CD8 Naive	T CD8 Naive	Cytotoxic T/NK	mregDC_extended_score			0		
ESTIMATE	T CD8 Naive	T CD8 Naive	Cytotoxic T/NK	TLS_like_score			0		
ESTIMATE	T CD8 Naive	T CD8 Naive	Cytotoxic T/NK	Cytotoxic_score			0		
ESTIMATE	T CD8 Naive	T CD8 Naive	Cytotoxic T/NK	Checkpoint_score			0		
ESTIMATE	B Naive	B Naive	T cells	IF_core_4marker_score			0		
ESTIMATE	B Naive	B Naive	T cells	mregDC_extended_score			0		
ESTIMATE	B Naive	B Naive	T cells	TLS_like_score			0		
ESTIMATE	B Naive	B Naive	T cells	Cytotoxic_score			0		
ESTIMATE	B Naive	B Naive	T cells	Checkpoint_score			0		
ESTIMATE	T CD4 Memory	T CD4 Memory	T cells	IF_core_4marker_score			0		
ESTIMATE	T CD4 Memory	T CD4 Memory	T cells	mregDC_extended_score			0		
ESTIMATE	T CD4 Memory	T CD4 Memory	T cells	TLS_like_score			0		
ESTIMATE	T CD4 Memory	T CD4 Memory	T cells	Cytotoxic_score			0		
ESTIMATE	T CD4 Memory	T CD4 Memory	T cells	Checkpoint_score			0		
ESTIMATE	MAIT	MAIT	Other	IF_core_4marker_score			0		
ESTIMATE	MAIT	MAIT	Other	mregDC_extended_score			0		
ESTIMATE	MAIT	MAIT	Other	TLS_like_score			0		
ESTIMATE	MAIT	MAIT	Other	Cytotoxic_score			0		
ESTIMATE	MAIT	MAIT	Other	Checkpoint_score			0		
ESTIMATE	T gd Vd2	T gd Vd2	Other	IF_core_4marker_score			0		
ESTIMATE	T gd Vd2	T gd Vd2	Other	mregDC_extended_score			0		
ESTIMATE	T gd Vd2	T gd Vd2	Other	TLS_like_score			0		
ESTIMATE	T gd Vd2	T gd Vd2	Other	Cytotoxic_score			0		
ESTIMATE	T gd Vd2	T gd Vd2	Other	Checkpoint_score			0		
ESTIMATE	Neutrophils LD	Neutrophils LD	Granulocyte/mast	IF_core_4marker_score			0		
ESTIMATE	Neutrophils LD	Neutrophils LD	Granulocyte/mast	mregDC_extended_score			0		
ESTIMATE	Neutrophils LD	Neutrophils LD	Granulocyte/mast	TLS_like_score			0		
ESTIMATE	Neutrophils LD	Neutrophils LD	Granulocyte/mast	Cytotoxic_score			0		
ESTIMATE	Neutrophils LD	Neutrophils LD	Granulocyte/mast	Checkpoint_score			0		
ESTIMATE	T gd non-Vd2	T gd non-Vd2	Other	IF_core_4marker_score			0		
ESTIMATE	T gd non-Vd2	T gd non-Vd2	Other	mregDC_extended_score			0		
ESTIMATE	T gd non-Vd2	T gd non-Vd2	Other	TLS_like_score			0		
ESTIMATE	T gd non-Vd2	T gd non-Vd2	Other	Cytotoxic_score			0		
ESTIMATE	T gd non-Vd2	T gd non-Vd2	Other	Checkpoint_score			0		
ESTIMATE	Basophils LD	Basophils LD	Other	IF_core_4marker_score			0		
ESTIMATE	Basophils LD	Basophils LD	Other	mregDC_extended_score			0		
ESTIMATE	Basophils LD	Basophils LD	Other	TLS_like_score			0		
ESTIMATE	Basophils LD	Basophils LD	Other	Cytotoxic_score			0		
ESTIMATE	Basophils LD	Basophils LD	Other	Checkpoint_score			0		
ESTIMATE	Monocytes NC+I	Monocytes NC+I	APC/myeloid	IF_core_4marker_score			0		
ESTIMATE	Monocytes NC+I	Monocytes NC+I	APC/myeloid	mregDC_extended_score			0		
ESTIMATE	Monocytes NC+I	Monocytes NC+I	APC/myeloid	TLS_like_score			0		
ESTIMATE	Monocytes NC+I	Monocytes NC+I	APC/myeloid	Cytotoxic_score			0		
ESTIMATE	Monocytes NC+I	Monocytes NC+I	APC/myeloid	Checkpoint_score			0		
ESTIMATE	B Memory	B Memory	T cells	IF_core_4marker_score			0		
ESTIMATE	B Memory	B Memory	T cells	mregDC_extended_score			0		
ESTIMATE	B Memory	B Memory	T cells	TLS_like_score			0		
ESTIMATE	B Memory	B Memory	T cells	Cytotoxic_score			0		
ESTIMATE	B Memory	B Memory	T cells	Checkpoint_score			0		
ESTIMATE	mDCs	mDCs	Other	IF_core_4marker_score			0		
ESTIMATE	mDCs	mDCs	Other	mregDC_extended_score			0		
ESTIMATE	mDCs	mDCs	Other	TLS_like_score			0		
ESTIMATE	mDCs	mDCs	Other	Cytotoxic_score			0		
ESTIMATE	mDCs	mDCs	Other	Checkpoint_score			0		
ESTIMATE	pDCs	pDCs	Other	IF_core_4marker_score			0		
ESTIMATE	pDCs	pDCs	Other	mregDC_extended_score			0		
ESTIMATE	pDCs	pDCs	Other	TLS_like_score			0		
ESTIMATE	pDCs	pDCs	Other	Cytotoxic_score			0		
ESTIMATE	pDCs	pDCs	Other	Checkpoint_score			0		
ESTIMATE	Plasmablasts	Plasmablasts	B/plasma	IF_core_4marker_score			0		
ESTIMATE	Plasmablasts	Plasmablasts	B/plasma	mregDC_extended_score			0		
ESTIMATE	Plasmablasts	Plasmablasts	B/plasma	TLS_like_score			0		
ESTIMATE	Plasmablasts	Plasmablasts	B/plasma	Cytotoxic_score			0		
ESTIMATE	Plasmablasts	Plasmablasts	B/plasma	Checkpoint_score			0		
MCPcounter	B_cells_quantiseq	B_cells	APC/myeloid	IF_core_4marker_score			0		
MCPcounter	B_cells_quantiseq	B_cells	APC/myeloid	mregDC_extended_score			0		
MCPcounter	B_cells_quantiseq	B_cells	APC/myeloid	TLS_like_score			0		
MCPcounter	B_cells_quantiseq	B_cells	APC/myeloid	Cytotoxic_score			0		
MCPcounter	B_cells_quantiseq	B_cells	APC/myeloid	Checkpoint_score			0		
MCPcounter	Macrophages_M1_quantiseq	Macrophages_M1	APC/myeloid	IF_core_4marker_score			0		
MCPcounter	Macrophages_M1_quantiseq	Macrophages_M1	APC/myeloid	mregDC_extended_score			0		
MCPcounter	Macrophages_M1_quantiseq	Macrophages_M1	APC/myeloid	TLS_like_score			0		
