field_id,grid_x,grid_y,x,y,TLS_grid_mean,n_cells,n_tls_high_cells,n_cohigh_cells
1423,50,154,1780.4708337783813,5428.896560668945,0.28065720163517344,5,2,0
1423,51,154,1815.4708337783813,5428.896560668945,0.7950403040221677,8,6,3
1423,52,154,1850.4708337783813,5428.896560668945,0.20600789711952577,4,1,0
1423,53,154,1885.4708337783813,5428.896560668945,1.2040600395396208,10,6,1
1423,54,154,1920.4708337783813,5428.896560668945,1.2105573753986327,5,5,0
1423,55,154,1955.4708337783813,5428.896560668945,0.44521625587704017,4,1,0
1423,57,154,2025.4708337783813,5428.896560668945,1.2584745553667305,4,3,0
1423,58,154,2060.4708337783813,5428.896560668945,0.8066207363198225,13,5,1
1423,59,154,2095.4708337783813,5428.896560668945,0.24294705381394996,7,3,0
1423,61,154,2165.4708337783813,5428.896560668945,0.48187976298966045,12,5,2
1423,62,154,2200.4708337783813,5428.896560668945,1.109139943847445,12,7,1
1423,64,154,2270.4708337783813,5428.896560668945,1.5502643228271313,9,8,1
1423,65,154,2305.4708337783813,5428.896560668945,0.9569920107584352,14,10,0
1423,66,154,2340.4708337783813,5428.896560668945,0.9195221336157581,18,10,0
1423,67,154,2375.4708337783813,5428.896560668945,0.7364535743341144,15,9,2
1423,68,154,2410.4708337783813,5428.896560668945,0.489148784198439,8,4,0
1423,69,154,2445.4708337783813,5428.896560668945,0.6944644092216962,15,9,2
1423,70,154,2480.4708337783813,5428.896560668945,0.7054519267702091,8,5,0
1423,71,154,2515.4708337783813,5428.896560668945,0.565608613373816,6,4,0
1423,72,154,2550.4708337783813,5428.896560668945,0.5858612755510236,8,6,1
1423,73,154,2585.4708337783813,5428.896560668945,0.38160397995058837,7,3,0
1423,74,154,2620.4708337783813,5428.896560668945,0.15024625906231842,6,1,0
1505,83,154,2935.4708337783813,5428.896560668945,0.3826628681300453,12,9,0
1505,85,154,3005.4708337783813,5428.896560668945,0.17071592293308763,14,4,0
1505,86,154,3040.4708337783813,5428.896560668945,0.15310818795119455,11,2,0
1505,89,154,3145.4708337783813,5428.896560668945,0.17723124074435986,8,1,0
1505,90,154,3180.4708337783813,5428.896560668945,0.4652132493883573,9,5,0
1505,91,154,3215.4708337783813,5428.896560668945,0.5091970876465639,5,2,1
1505,92,154,3250.4708337783813,5428.896560668945,0.37997031917422724,9,3,0
1505,93,154,3285.4708337783813,5428.896560668945,0.979343200279817,8,5,0
1522,107,154,3775.4708337783813,5428.896560668945,0.5403212446661411,3,1,0
1522,108,154,3810.4708337783813,5428.896560668945,0.1746076798603663,4,1,0
1518,110,154,3880.4708337783813,5428.896560668945,0.18040302969199976,5,1,0
1518,111,154,3915.4708337783813,5428.896560668945,0.14899171166322644,5,1,0
1524,251,154,8815.470833778381,5428.896560668945,0.362141912244319,4,2,0
1524,252,154,8850.470833778381,5428.896560668945,0.2726794905951697,6,2,0
1483,19,155,695.4708337783813,5463.896560668945,0.35951938389528904,7,2,0
1483,20,155,730.4708337783813,5463.896560668945,0.7217758625773288,12,8,1
1483,21,155,765.4708337783813,5463.896560668945,0.1865374214267843,6,1,0
1527,36,155,1290.4708337783813,5463.896560668945,0.25478704631144733,8,2,0
1528,39,155,1395.4708337783813,5463.896560668945,0.387192304062934,6,3,1
1528,40,155,1430.4708337783813,5463.896560668945,0.7166127923127326,5,1,0
1423,45,155,1605.4708337783813,5463.896560668945,0.4580633628485863,5,1,0
1423,48,155,1710.4708337783813,5463.896560668945,0.3561173769133846,3,1,0
1423,49,155,1745.4708337783813,5463.896560668945,0.8406952621701803,3,2,0
1423,51,155,1815.4708337783813,5463.896560668945,1.5884140540014824,3,3,0
1423,56,155,1990.4708337783813,5463.896560668945,0.1684088060022703,4,1,0
1423,58,155,2060.4708337783813,5463.896560668945,0.3287096810506972,4,1,0
1423,63,155,2235.4708337783813,5463.896560668945,0.9974189268034335,7,4,1
1423,64,155,2270.4708337783813,5463.896560668945,0.6052022357703809,7,3,0
1423,65,155,2305.4708337783813,5463.896560668945,0.30150283736353206,6,3,0
1423,67,155,2375.4708337783813,5463.896560668945,0.38485256166750575,6,2,0
1423,68,155,2410.4708337783813,5463.896560668945,0.3034251178889124,5,1,0
1423,69,155,2445.4708337783813,5463.896560668945,0.4231315429421283,5,1,1
1423,70,155,2480.4708337783813,5463.896560668945,0.24680984626950653,3,1,0
1423,71,155,2515.4708337783813,5463.896560668945,0.4011777784356465,6,3,0
1423,72,155,2550.4708337783813,5463.896560668945,0.3340384853728501,5,3,0
1423,73,155,2585.4708337783813,5463.896560668945,0.21288328956447797,14,4,0
1423,74,155,2620.4708337783813,5463.896560668945,0.4835051811321078,6,4,0
1505,81,155,2865.4708337783813,5463.896560668945,0.20621530578668423,10,3,0
1505,84,155,2970.4708337783813,5463.896560668945,0.5125198625288446,7,3,1
1505,85,155,3005.4708337783813,5463.896560668945,0.3599754899779124,11,3,1
1505,88,155,3110.4708337783813,5463.896560668945,0.2628732151440185,5,1,0
1505,94,155,3320.4708337783813,5463.896560668945,0.399783170205783,4,1,0
1532,113,155,3985.4708337783813,5463.896560668945,0.5854178146695567,4,2,0
1524,250,155,8780.470833778381,5463.896560668945,0.4890444636905907,6,1,0
1540,8,156,310.47083377838135,5498.896560668945,0.31663698893490183,6,2,0
1483,18,156,660.4708337783813,5498.896560668945,0.41314734168785144,3,1,0
1483,20,156,730.4708337783813,5498.896560668945,0.20542266718334595,8,1,0
1483,21,156,765.4708337783813,5498.896560668945,0.18468143534276538,8,3,1
1527,35,156,1255.4708337783813,5498.896560668945,0.3093621204630141,8,3,0
1528,39,156,1395.4708337783813,5498.896560668945,0.7522294905518709,6,3,1
1528,41,156,1465.4708337783813,5498.896560668945,0.20482323529609459,8,2,0
1423,44,156,1570.4708337783813,5498.896560668945,0.37494025577528395,7,3,0
1423,45,156,1605.4708337783813,5498.896560668945,0.4059625597358176,6,2,0
1423,46,156,1640.4708337783813,5498.896560668945,0.8137152137429787,5,3,0
1423,47,156,1675.4708337783813,5498.896560668945,0.6314598466108641,5,3,0
1423,63,156,2235.4708337783813,5498.896560668945,0.43472499894320943,3,1,0
1423,64,156,2270.4708337783813,5498.896560668945,0.16431975214207856,5,1,0
1423,66,156,2340.4708337783813,5498.896560668945,0.26241648309615495,7,1,0
1423,72,156,2550.4708337783813,5498.896560668945,0.3020541831840337,5,2,1
1423,73,156,2585.4708337783813,5498.896560668945,1.0184250104618229,6,5,0
1423,75,156,2655.4708337783813,5498.896560668945,0.33548125446138716,6,2,0
1423,76,156,2690.4708337783813,5498.896560668945,0.3314197288229975,6,3,0
1423,77,156,2725.4708337783813,5498.896560668945,0.2761089545487924,8,3,0
1423,78,156,2760.4708337783813,5498.896560668945,0.6959594781151768,5,2,0
1505,80,156,2830.4708337783813,5498.896560668945,1.8008538640801508,4,1,0
1505,82,156,2900.4708337783813,5498.896560668945,0.3975443476158896,8,3,0
1505,83,156,2935.4708337783813,5498.896560668945,0.39801831202383786,4,1,0
1505,84,156,2970.4708337783813,5498.896560668945,0.16809527590364437,13,4,0
1505,86,156,3040.4708337783813,5498.896560668945,0.6482237062451162,10,6,2
1505,88,156,3110.4708337783813,5498.896560668945,0.1744242110273262,8,1,0
1505,91,156,3215.4708337783813,5498.896560668945,0.33840270688244445,9,4,0
1505,93,156,3285.4708337783813,5498.896560668945,0.22363283945872478,12,4,0
1505,94,156,3320.4708337783813,5498.896560668945,0.3961008196752631,8,2,0
1505,95,156,3355.4708337783813,5498.896560668945,0.23705892744221266,4,1,0
1532,114,156,4020.4708337783813,5498.896560668945,0.5687396261555738,12,5,1
1544,305,156,10705.470833778381,5498.896560668945,0.21798804879307987,6,1,0
1540,8,157,310.47083377838135,5533.896560668945,0.46070096057440013,7,4,0
1545,12,157,450.47083377838135,5533.896560668945,0.31486602844277506,3,1,0
1483,20,157,730.4708337783813,5533.896560668945,0.3006506274735139,3,1,0
1483,21,157,765.4708337783813,5533.896560668945,0.33562553410883855,6,2,1
1527,30,157,1080.4708337783813,5533.896560668945,0.6129767583191024,3,1,0
1527,34,157,1220.4708337783813,5533.896560668945,0.33324845537309616,5,2,0
1546,51,157,1815.4708337783813,5533.896560668945,0.36139285935517446,6,2,0
1546,52,157,1850.4708337783813,5533.896560668945,0.40259993540902694,4,2,0
1547,57,157,2025.4708337783813,5533.896560668945,0.20441958694451065,4,2,0
1547,58,157,2060.4708337783813,5533.896560668945,0.2997887539708254,4,1,0
1423,75,157,2655.4708337783813,5533.896560668945,0.6876281655886963,5,1,0
1423,76,157,2690.4708337783813,5533.896560668945,0.6171682880295069,5,2,0
1423,77,157,2725.4708337783813,5533.896560668945,0.20193362327377368,10,5,0
1505,81,157,2865.4708337783813,5533.896560668945,0.8643469565740821,4,3,1
1505,87,157,3075.4708337783813,5533.896560668945,0.2348210628421711,12,4,1
1505,88,157,3110.4708337783813,5533.896560668945,0.21322681324967196,6,2,1
1505,89,157,3145.4708337783813,5533.896560668945,0.23086159221787395,9,2,0
1505,92,157,3250.4708337783813,5533.896560668945,0.5087088293429309,7,3,0
1532,113,157,3985.4708337783813,5533.896560668945,0.26426935277268476,6,2,1
1554,250,157,8780.470833778381,5533.896560668945,0.18438884789512464,6,1,0
1544,306,157,10740.470833778381,5533.896560668945,0.1684716548110489,6,1,0
1545,11,158,415.47083377838135,5568.896560668945,0.16968937035937165,5,2,1
1556,14,158,520.4708337783813,5568.896560668945,0.3787496831860658,5,1,0
1556,15,158,555.4708337783813,5568.896560668945,0.2288529961174195,9,3,0
1556,17,158,625.4708337783813,5568.896560668945,0.5477584165659187,7,3,0
1483,21,158,765.4708337783813,5568.896560668945,0.3243289004424019,5,2,0
1527,29,158,1045.4708337783813,5568.896560668945,0.2437941178328517,7,1,0
1527,30,158,1080.4708337783813,5568.896560668945,0.6558803160519758,3,1,0
1527,32,158,1150.4708337783813,5568.896560668945,0.4495595358066385,11,6,0
1527,34,158,1220.4708337783813,5568.896560668945,0.6374948879925073,7,4,0
1557,37,158,1325.4708337783813,5568.896560668945,0.20772548819398962,9,1,0
1557,38,158,1360.4708337783813,5568.896560668945,0.3845090263103546,9,2,0
1558,45,158,1605.4708337783813,5568.896560668945,0.9772036276757411,4,4,0
1558,46,158,1640.4708337783813,5568.896560668945,0.16175318384941453,7,1,0
1559,60,158,2130.4708337783813,5568.896560668945,0.35959691632464247,3,1,0
1423,76,158,2690.4708337783813,5568.896560668945,0.14743721338365792,5,2,0
1505,79,158,2795.4708337783813,5568.896560668945,0.18880544056261828,4,2,1
1505,80,158,2830.4708337783813,5568.896560668945,0.32873453610268355,4,1,0
1505,89,158,3145.4708337783813,5568.896560668945,0.17082879669586296,6,1,0
1560,174,158,6120.470833778381,5568.896560668945,0.21815518694505742,9,2,0
1562,178,158,6260.470833778381,5568.896560668945,0.17250405385945805,10,5,2
1564,207,158,7275.470833778381,5568.896560668945,0.2322870559662035,6,2,0
1554,251,158,8815.470833778381,5568.896560668945,0.20378596050246908,6,1,0
1566,253,158,8885.470833778381,5568.896560668945,0.23774025477811922,9,2,1
1568,276,158,9690.470833778381,5568.896560668945,0.311713233920455,4,1,0
1568,277,158,9725.470833778381,5568.896560668945,0.7142361603105154,5,2,1
1570,9,159,345.47083377838135,5603.896560668945,0.20283025708639055,5,1,0
1556,15,159,555.4708337783813,5603.896560668945,0.17540547111965055,3,1,0
1556,16,159,590.4708337783813,5603.896560668945,0.805105418725608,6,2,0
1556,17,159,625.4708337783813,5603.896560668945,1.0579317812848639,5,4,1
1556,18,159,660.4708337783813,5603.896560668945,0.32193058391735524,3,1,0
1527,28,159,1010.4708337783813,5603.896560668945,0.2420142833122641,10,3,0
1527,29,159,1045.4708337783813,5603.896560668945,0.6008930949061977,7,3,0
1527,31,159,1115.4708337783813,5603.896560668945,0.18318949455412947,6,1,0
1527,33,159,1185.4708337783813,5603.896560668945,0.6187010294073846,11,7,1
1558,41,159,1465.4708337783813,5603.896560668945,0.7501616758039266,3,2,0
1558,42,159,1500.4708337783813,5603.896560668945,0.35485380838974306,6,3,0
1558,43,159,1535.4708337783813,5603.896560668945,0.7334168300652898,10,7,0
1558,44,159,1570.4708337783813,5603.896560668945,1.4482859671852817,3,2,0
1558,45,159,1605.4708337783813,5603.896560668945,0.21908056420688485,7,2,0
1558,46,159,1640.4708337783813,5603.896560668945,0.7883459206540409,8,5,0
1558,47,159,1675.4708337783813,5603.896560668945,0.4810175429324427,8,3,0
1572,54,159,1920.4708337783813,5603.896560668945,0.5341908040408353,7,4,0
1572,55,159,1955.4708337783813,5603.896560668945,0.6577325657033571,7,3,0
1572,56,159,1990.4708337783813,5603.896560668945,0.35068596683850634,3,2,0
1559,58,159,2060.4708337783813,5603.896560668945,0.20605458787341513,9,2,1
1559,59,159,2095.4708337783813,5603.896560668945,0.28975551196333516,5,1,0
1559,60,159,2130.4708337783813,5603.896560668945,0.34350000240863865,7,2,0
1559,62,159,2200.4708337783813,5603.896560668945,0.15586068756379642,14,2,0
1573,64,159,2270.4708337783813,5603.896560668945,0.3230844381065032,6,2,1
1573,65,159,2305.4708337783813,5603.896560668945,0.34304632494976944,6,2,0
1574,70,159,2480.4708337783813,5603.896560668945,0.5292577103159414,8,5,1
1574,71,159,2515.4708337783813,5603.896560668945,0.5329553027354835,7,2,0
1574,72,159,2550.4708337783813,5603.896560668945,0.16036201829585328,8,3,1
1574,73,159,2585.4708337783813,5603.896560668945,0.15320906241107624,7,1,0
1505,88,159,3110.4708337783813,5603.896560668945,0.4413899601856367,4,3,0
1560,173,159,6085.470833778381,5603.896560668945,0.1903023271333822,4,2,0
1562,178,159,6260.470833778381,5603.896560668945,0.19348984552106252,13,3,0
1564,207,159,7275.470833778381,5603.896560668945,0.40239576462608495,4,2,0
1554,250,159,8780.470833778381,5603.896560668945,0.3945194691073166,8,3,0
1566,253,159,8885.470833778381,5603.896560668945,0.14797335997228495,14,1,0
1581,256,159,8990.470833778381,5603.896560668945,0.6353482173712881,5,2,0
1570,9,160,345.47083377838135,5638.896560668945,0.30950634475348215,4,1,0
1570,10,160,380.47083377838135,5638.896560668945,0.325621365494202,6,2,0
1527,29,160,1045.4708337783813,5638.896560668945,0.6625979791914439,5,3,0
1527,32,160,1150.4708337783813,5638.896560668945,0.6228049049174452,3,1,1
1527,39,160,1395.4708337783813,5638.896560668945,0.8058314165084903,4,2,0
1558,42,160,1500.4708337783813,5638.896560668945,1.0124828103343497,7,4,1
1558,46,160,1640.4708337783813,5638.896560668945,0.48589560509946106,5,2,1
1572,53,160,1885.4708337783813,5638.896560668945,0.5056563069824057,8,3,0
1559,61,160,2165.4708337783813,5638.896560668945,0.16676482138397142,6,1,0
1573,66,160,2340.4708337783813,5638.896560668945,0.23754951942660885,7,1,0
1574,70,160,2480.4708337783813,5638.896560668945,0.17351924996452317,11,3,0
1574,71,160,2515.4708337783813,5638.896560668945,0.9907224237147608,3,2,2
1574,72,160,2550.4708337783813,5638.896560668945,0.17856269165122862,8,3,0
1583,75,160,2655.4708337783813,5638.896560668945,0.27233407148909444,3,2,0
1583,79,160,2795.4708337783813,5638.896560668945,0.41910146681112653,11,4,1
1583,80,160,2830.4708337783813,5638.896560668945,0.17163731109823196,7,3,0
1585,134,160,4720.470833778381,5638.896560668945,0.3065179532226259,3,1,0
1585,135,160,4755.470833778381,5638.896560668945,0.3344099306349663,6,2,0
1586,142,160,5000.470833778381,5638.896560668945,0.25428549204810724,3,1,0
1586,143,160,5035.470833778381,5638.896560668945,0.24604597160369462,5,1,0
1586,144,160,5070.470833778381,5638.896560668945,0.4217569855027037,5,3,0
1562,178,160,6260.470833778381,5638.896560668945,0.300821589815203,10,3,0
1581,257,160,9025.470833778381,5638.896560668945,0.16357964925759863,11,2,0
1581,258,160,9060.470833778381,5638.896560668945,0.23378253597190723,12,3,0
1570,8,161,310.47083377838135,5673.896560668945,0.16747142941206036,9,2,0
1590,12,161,450.47083377838135,5673.896560668945,0.17656918727273718,4,1,0
1591,16,161,590.4708337783813,5673.896560668945,0.14650953050756257,5,2,0
1591,17,161,625.4708337783813,5673.896560668945,0.6115640427533429,3,2,1
1527,27,161,975.4708337783813,5673.896560668945,0.20718876119381402,8,2,1
1527,28,161,1010.4708337783813,5673.896560668945,0.14901037703894973,9,2,0
1527,29,161,1045.4708337783813,5673.896560668945,0.19993521078699458,3,1,1
1527,30,161,1080.4708337783813,5673.896560668945,0.22399423340641506,4,1,0
1527,32,161,1150.4708337783813,5673.896560668945,0.5649414517011224,4,1,0
1527,33,161,1185.4708337783813,5673.896560668945,0.8242073036706457,4,3,0
1527,38,161,1360.4708337783813,5673.896560668945,0.2695759428528726,8,3,0
1527,39,161,1395.4708337783813,5673.896560668945,0.5551518892676391,11,3,0
1592,50,161,1780.4708337783813,5673.896560668945,0.2717804547667218,3,1,0
1592,51,161,1815.4708337783813,5673.896560668945,0.23431727239041988,14,4,0
1559,60,161,2130.4708337783813,5673.896560668945,0.3733091235012939,8,2,0
1574,71,161,2515.4708337783813,5673.896560668945,0.2048206463592449,3,1,0
1583,76,161,2690.4708337783813,5673.896560668945,0.638108101212422,7,5,1
1583,77,161,2725.4708337783813,5673.896560668945,0.17238045454877512,11,3,0
1583,78,161,2760.4708337783813,5673.896560668945,0.19382155267814477,9,1,0
1597,220,161,7730.470833778381,5673.896560668945,0.3292298756613285,5,2,0
1570,7,162,275.47083377838135,5708.896560668945,0.22698290365943005,5,1,0
1570,8,162,310.47083377838135,5708.896560668945,0.21349021039021426,5,2,0
1590,13,162,485.47083377838135,5708.896560668945,0.41784347604219907,4,2,0
1591,17,162,625.4708337783813,5708.896560668945,0.36600699087038646,4,1,0
1527,28,162,1010.4708337783813,5708.896560668945,0.28655487003195484,3,1,0
1527,29,162,1045.4708337783813,5708.896560668945,0.4294962935307596,3,1,0
1527,33,162,1185.4708337783813,5708.896560668945,0.7976317976849667,5,1,1
1527,37,162,1325.4708337783813,5708.896560668945,0.32087955800857815,7,2,0
1527,38,162,1360.4708337783813,5708.896560668945,0.7269213894990955,6,3,0
1592,49,162,1745.4708337783813,5708.896560668945,0.20689187510402096,6,1,0
1592,50,162,1780.4708337783813,5708.896560668945,0.2186923394286358,4,1,0
1583,74,162,2620.4708337783813,5708.896560668945,0.22346902780003106,11,3,0
1583,77,162,2725.4708337783813,5708.896560668945,0.4025397619979169,3,1,0
1583,78,162,2760.4708337783813,5708.896560668945,0.2800849756834478,8,3,0
1583,79,162,2795.4708337783813,5708.896560668945,0.14451743940092912,5,1,0
1597,220,162,7730.470833778381,5708.896560668945,0.5071939194722512,4,2,0
1597,221,162,7765.470833778381,5708.896560668945,0.32637100654388745,6,3,0
1597,222,162,7800.470833778381,5708.896560668945,0.18326157027771833,5,1,0
1570,3,163,135.47083377838135,5743.896560668945,0.26474958465604403,5,1,1
1570,7,163,275.47083377838135,5743.896560668945,0.28855036348663166,7,3,0
1603,25,163,905.4708337783813,5743.896560668945,0.15946022497944387,3,1,1
1527,34,163,1220.4708337783813,5743.896560668945,0.4138142448086969,5,3,0
1527,35,163,1255.4708337783813,5743.896560668945,0.7667496449990027,6,2,0
1527,37,163,1325.4708337783813,5743.896560668945,0.2975733956718331,10,2,0
1527,38,163,1360.4708337783813,5743.896560668945,1.2697929771256828,3,1,1
1527,40,163,1430.4708337783813,5743.896560668945,0.2642761472766766,8,2,1
1527,41,163,1465.4708337783813,5743.896560668945,0.5891408505519503,9,5,0
1527,43,163,1535.4708337783813,5743.896560668945,0.2428106215089703,7,2,1
1527,44,163,1570.4708337783813,5743.896560668945,0.1470006120062583,7,1,0
1604,46,163,1640.4708337783813,5743.896560668945,0.4303360553373546,7,3,2
1604,47,163,1675.4708337783813,5743.896560668945,0.7039750854576411,6,3,1
1592,49,163,1745.4708337783813,5743.896560668945,0.19930922672533807,5,1,0
1605,71,163,2515.4708337783813,5743.896560668945,0.3882928312154901,4,1,0
1605,72,163,2550.4708337783813,5743.896560668945,0.1995778184616287,11,2,0
1583,75,163,2655.4708337783813,5743.896560668945,0.15087086806009464,4,1,0
1583,76,163,2690.4708337783813,5743.896560668945,0.30121419512952474,4,1,0
1583,77,163,2725.4708337783813,5743.896560668945,0.37373943734550447,5,2,1
1610,179,163,6295.470833778381,5743.896560668945,0.15238766152926855,3,2,0
1612,243,163,8535.470833778381,5743.896560668945,0.17387834053973517,8,1,0
1570,4,164,170.47083377838135,5778.896560668945,0.16027356943654175,4,1,0
1570,5,164,205.47083377838135,5778.896560668945,0.431935062172839,9,4,0
1570,6,164,240.47083377838135,5778.896560668945,0.21305594920682105,6,1,1
1570,7,164,275.47083377838135,5778.896560668945,0.29619188632210974,6,3,0
1615,14,164,520.4708337783813,5778.896560668945,0.5920783475966652,4,2,0
1603,26,164,940.4708337783813,5778.896560668945,0.19884638039457836,3,1,0
1527,36,164,1290.4708337783813,5778.896560668945,0.18462126506814958,6,1,0
1527,39,164,1395.4708337783813,5778.896560668945,0.38076786306799704,4,1,0
1527,42,164,1500.4708337783813,5778.896560668945,0.14560086253755392,5,1,0
1527,43,164,1535.4708337783813,5778.896560668945,0.8841785152904523,3,2,0
1583,74,164,2620.4708337783813,5778.896560668945,0.21187097659757467,3,1,0
1618,171,164,6015.470833778381,5778.896560668945,0.17955198339659084,8,2,0
1610,178,164,6260.470833778381,5778.896560668945,0.28428345338098665,3,1,0
1620,187,164,6575.470833778381,5778.896560668945,0.20697657364819025,6,3,0
1612,244,164,8570.470833778381,5778.896560668945,0.22778304180098008,7,1,0
1624,268,164,9410.470833778381,5778.896560668945,0.18656196702415231,7,1,0
1570,4,165,170.47083377838135,5813.896560668945,0.3207660581094715,5,1,1
1570,5,165,205.47083377838135,5813.896560668945,0.7194311401689396,6,6,0
1570,6,165,240.47083377838135,5813.896560668945,0.30722178498618946,7,2,0
1615,12,165,450.47083377838135,5813.896560668945,0.15600496593408944,3,2,0
1615,13,165,485.47083377838135,5813.896560668945,0.3646572273032043,7,2,1
1615,15,165,555.4708337783813,5813.896560668945,0.1911156399714989,4,1,0
1628,68,165,2410.4708337783813,5813.896560668945,0.1512282411409863,5,1,1
1630,108,165,3810.4708337783813,5813.896560668945,0.45906945265018173,5,2,0
1630,109,165,3845.4708337783813,5813.896560668945,0.2004908711851862,5,2,1
1631,124,165,4370.470833778381,5813.896560668945,0.17933576488319858,8,1,0
1632,144,165,5070.470833778381,5813.896560668945,0.18253084604578818,4,1,0
1618,170,165,5980.470833778381,5813.896560668945,0.24292413467051127,5,2,0
1610,179,165,6295.470833778381,5813.896560668945,0.2920289038317511,6,2,0
1620,188,165,6610.470833778381,5813.896560668945,0.25784341399477695,3,3,1
1624,268,165,9410.470833778381,5813.896560668945,0.3102139223432501,3,1,0
1570,6,166,240.47083377838135,5848.896560668945,0.4224800988854584,8,3,0
1638,22,166,800.4708337783813,5848.896560668945,0.3219185774782524,6,2,0
1638,23,166,835.4708337783813,5848.896560668945,0.14785568750903438,7,2,0
1628,67,166,2375.4708337783813,5848.896560668945,0.17793078658539674,7,1,0
1628,68,166,2410.4708337783813,5848.896560668945,0.16917275905221926,7,2,0
1640,75,166,2655.4708337783813,5848.896560668945,0.28986045731933036,9,2,0
1631,123,166,4335.470833778381,5848.896560668945,0.1612993968904465,10,4,0
1632,144,166,5070.470833778381,5848.896560668945,0.3830526641919878,5,1,0
1644,150,166,5280.470833778381,5848.896560668945,0.2823253291843519,9,2,0
1620,188,166,6610.470833778381,5848.896560668945,0.593759728127737,3,2,0
1649,312,166,10950.470833778381,5848.896560668945,0.37846491202257937,8,5,0
1570,4,167,170.47083377838135,5883.896560668945,0.43643081402057593,4,1,0
1570,5,167,205.47083377838135,5883.896560668945,0.6392077822599219,8,5,0
1650,29,167,1045.4708337783813,5883.896560668945,0.6374562036904016,5,3,1
1628,67,167,2375.4708337783813,5883.896560668945,0.18903004698963657,7,1,1
1640,75,167,2655.4708337783813,5883.896560668945,0.49276425251283945,6,3,1
1640,76,167,2690.4708337783813,5883.896560668945,0.3088731144318085,7,2,0
1640,77,167,2725.4708337783813,5883.896560668945,0.2742742355942494,20,5,0
1640,78,167,2760.4708337783813,5883.896560668945,0.5202282564739787,9,4,0
1640,79,167,2795.4708337783813,5883.896560668945,0.19851882544172098,5,1,0
1651,146,167,5140.470833778381,5883.896560668945,0.21503756116471653,5,1,0
1644,149,167,5245.470833778381,5883.896560668945,0.32007479540485917,5,2,0
1653,232,167,8150.470833778381,5883.896560668945,0.15510871787758332,10,1,0
1649,312,167,10950.470833778381,5883.896560668945,0.2391664481105154,7,1,0
1650,29,168,1045.4708337783813,5918.896560668945,0.19719347285139263,4,1,0
1655,32,168,1150.4708337783813,5918.896560668945,0.23676189356315072,3,2,0
1640,76,168,2690.4708337783813,5918.896560668945,0.3308520916471162,4,2,1
1640,77,168,2725.4708337783813,5918.896560668945,0.17369190700727194,5,1,0
1651,140,168,4930.470833778381,5918.896560668945,0.5234526194902845,4,1,0
1651,142,168,5000.470833778381,5918.896560668945,0.22370772989055315,5,1,0
1651,143,168,5035.470833778381,5918.896560668945,0.18211765026827578,3,2,0
1651,145,168,5105.470833778381,5918.896560668945,0.5214154671882867,5,2,0
1653,232,168,8150.470833778381,5918.896560668945,0.23175534643389714,7,2,0
1653,233,168,8185.470833778381,5918.896560668945,0.18949032101310156,5,1,0
1650,29,169,1045.4708337783813,5953.896560668945,0.28585160284473254,4,1,0
1655,33,169,1185.4708337783813,5953.896560668945,0.14825699290907948,7,2,0
1663,101,169,3565.4708337783813,5953.896560668945,0.36271183527018125,6,2,0
1651,141,169,4965.470833778381,5953.896560668945,0.4332687792876547,5,2,1
1651,144,169,5070.470833778381,5953.896560668945,0.2522312678677754,4,1,1
1651,145,169,5105.470833778381,5953.896560668945,0.40641971110596103,6,2,0
1663,100,170,3530.4708337783813,5988.896560668945,0.2645425726027423,6,2,0
1673,108,170,3810.4708337783813,5988.896560668945,0.1503221633773928,5,1,0
1674,120,170,4230.470833778381,5988.896560668945,0.14518904282562303,3,2,0
1674,121,170,4265.470833778381,5988.896560668945,0.3056800150233473,4,1,0
1683,89,171,3145.4708337783813,6023.896560668945,0.30461885612275763,6,1,0
1673,109,171,3845.4708337783813,6023.896560668945,0.5621294774210027,3,1,0
1683,88,172,3110.4708337783813,6058.896560668945,0.37587933517539046,7,1,0
1698,120,172,4230.470833778381,6058.896560668945,0.2750503403423024,7,2,0
1698,121,172,4265.470833778381,6058.896560668945,0.2218648109768103,6,2,0
1709,105,173,3705.4708337783813,6093.896560668945,0.180024161797722,6,2,0
1709,106,173,3740.4708337783813,6093.896560668945,0.35437034612866625,4,1,0
1718,24,174,870.4708337783813,6128.896560668945,0.25508051131589876,3,1,0
1723,101,174,3565.4708337783813,6128.896560668945,0.24854007646164486,5,1,0
1725,286,174,10040.470833778381,6128.896560668945,0.6486883652146238,4,2,0
1718,24,175,870.4708337783813,6163.896560668945,0.18210319125618227,4,1,0
1728,98,175,3460.4708337783813,6163.896560668945,0.3766641638339747,6,2,0
1723,101,175,3565.4708337783813,6163.896560668945,0.1589669844400403,7,1,0
1729,104,175,3670.4708337783813,6163.896560668945,0.5509553838628326,3,1,0
1736,251,175,8815.470833778381,6163.896560668945,0.30218486375446457,5,1,0
1725,286,175,10040.470833778381,6163.896560668945,0.44908389693269246,3,1,0
1738,19,176,695.4708337783813,6198.896560668945,0.27446477637008293,5,2,0
1738,20,176,730.4708337783813,6198.896560668945,0.3150222289926381,3,1,0
1728,98,176,3460.4708337783813,6198.896560668945,0.5635653762381886,6,2,0
1729,103,176,3635.4708337783813,6198.896560668945,0.5458713164794939,5,2,0
1743,113,176,3985.4708337783813,6198.896560668945,0.20888626718816455,4,1,0
1744,117,176,4125.470833778381,6198.896560668945,0.1917095764088604,6,1,0
1746,137,176,4825.470833778381,6198.896560668945,0.24145678463681775,9,2,0
