field_id,n_cells,n_grid_bins,area_um2_proxy,centroid_x,centroid_y,mregDC_high_fraction,AP_MHCII_high_fraction,cohigh_fraction,median_TLS_integrated,median_mregDC,median_AP_MHCII_proxy,median_IFN_response,median_TLS_chemokine,median_B_cell,median_T_cell,median_FDC_GC_proxy,median_HEV_stromal_proxy,median_tumor_proliferation,median_tumor_EMT_invasion
1932,27,5,6125.0,4460.633969907408,7024.73216869213,1.0,0.18518518518518517,0.18518518518518517,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1988,23,5,6125.0,5957.7724609375,7184.283861243207,1.0,0.08695652173913043,0.08695652173913043,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1196,21,5,6125.0,7510.161481584822,4436.790945870535,1.0,0.047619047619047616,0.047619047619047616,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1738,20,5,6125.0,701.3704650878906,6227.8361328125,1.0,0.15,0.15,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1430,17,5,6125.0,7221.316837086397,5136.412655101103,1.0,0.11764705882352941,0.11764705882352941,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
129,64,4,4900.0,6338.839248657227,1018.9112253189087,1.0,0.109375,0.109375,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
9,55,4,4900.0,6933.15341796875,179.0710875077681,1.0,0.2,0.2,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
164,51,4,4900.0,5603.520718443628,1183.032018324908,1.0,0.19607843137254902,0.19607843137254902,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
86,47,4,4900.0,6682.131919049202,834.7600006752825,1.0,0.06382978723404255,0.06382978723404255,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
246,46,4,4900.0,5481.496210512908,1553.096554963485,1.0,0.15217391304347827,0.15217391304347827,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
54,45,4,4900.0,6946.804546440972,603.8476033528646,1.0,0.13333333333333333,0.13333333333333333,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1208,45,4,4900.0,8784.079318576389,4485.941124131945,1.0,0.17777777777777778,0.17777777777777778,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
637,44,4,4900.0,1263.8423267711294,2841.1198342063212,1.0,0.22727272727272727,0.22727272727272727,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,0.28067123020855234,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
906,43,4,4900.0,3608.5504349109738,3581.7809036609738,1.0,0.13953488372093023,0.13953488372093023,0.11109815544482009,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
790,42,4,4900.0,3669.1258661179318,3289.69815499442,1.0,0.11904761904761904,0.11904761904761904,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
328,41,4,4900.0,7435.116330030488,1784.4150837223704,1.0,0.21951219512195122,0.21951219512195122,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1149,40,4,4900.0,1435.07939453125,4341.151647949218,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,0.5543062664200553
174,39,4,4900.0,5303.014660957532,1226.9605118189102,1.0,0.23076923076923078,0.23076923076923078,0.20925942153119118,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.7294667803912617,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.6647887909454485,-0.2651848279886006,-0.1488584423960205
595,39,4,4900.0,5625.877291165865,2640.9681803385415,1.0,0.1794871794871795,0.1794871794871795,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,0.13123991312813396,-0.1488584423960205
656,38,4,4900.0,2818.99072265625,2923.1231175472863,1.0,0.3157894736842105,0.3157894736842105,0.02747461022257909,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,0.5012569721539113
1027,37,4,4900.0,3987.640031144426,3941.1759660050675,1.0,0.08108108108108109,0.08108108108108109,0.16115248548673636,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1273,37,4,4900.0,10329.357817778717,4670.600599134291,1.0,0.10810810810810811,0.10810810810810811,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
645,36,4,4900.0,10959.186984592014,2835.239651150174,1.0,0.08333333333333333,0.08333333333333333,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
65,35,4,4900.0,4715.267689732143,689.890340750558,1.0,0.08571428571428572,0.08571428571428572,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
560,35,4,4900.0,6645.459319196429,2539.5696428571428,1.0,0.22857142857142856,0.22857142857142856,0.1447747307258648,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1117,33,4,4900.0,3365.2194676254735,4220.073183001894,1.0,0.15151515151515152,0.15151515151515152,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1434,32,4,4900.0,11073.762969970703,5108.22346496582,1.0,0.03125,0.03125,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
211,31,4,4900.0,8489.714213709678,1387.7818288495464,1.0,0.03225806451612903,0.03225806451612903,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1044,31,4,4900.0,5915.868746849798,3991.4776256930445,1.0,0.0967741935483871,0.0967741935483871,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1957,31,4,4900.0,6083.311208417339,7075.1092174899195,1.0,0.06451612903225806,0.06451612903225806,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
391,30,4,4900.0,6874.008675130209,1972.029386393229,1.0,0.4,0.4,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
458,30,4,4900.0,899.4135355631511,2215.6137125651044,1.0,0.16666666666666666,0.16666666666666666,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
362,29,4,4900.0,7504.203562769397,1914.6861151333512,1.0,0.2413793103448276,0.2413793103448276,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,0.5484083114384337,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1329,29,4,4900.0,7785.993298760776,4826.387560614224,1.0,0.06896551724137931,0.06896551724137931,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
239,28,4,4900.0,8635.245919363839,1551.977308000837,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
585,27,4,4900.0,10442.841905381945,2630.10779260706,1.0,0.037037037037037035,0.037037037037037035,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
827,27,4,4900.0,1480.464156539352,3418.5767686631943,1.0,0.14814814814814814,0.14814814814814814,0.23349097764944385,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.49590439691537147,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.6640903400735011,-0.2651848279886006,0.4688826401254844
1766,27,4,4900.0,8652.107349537036,6309.451696325232,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1770,27,4,4900.0,1038.0535346137153,6342.151258680556,1.0,0.1111111111111111,0.1111111111111111,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
33,26,4,4900.0,5503.075908954327,463.83426607572113,1.0,0.038461538461538464,0.038461538461538464,0.2295809342228024,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.5744960180762415,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.6940615426136991,-0.2651848279886006,-0.1488584423960205
1628,26,4,4900.0,2393.066687950721,5854.019324669471,1.0,0.19230769230769232,0.19230769230769232,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
674,25,4,4900.0,4390.4679296875,2978.960517578125,1.0,0.32,0.32,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1390,25,4,4900.0,2411.4912890625,5016.80130859375,1.0,0.12,0.12,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,0.46409589881752344,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,0.6578844272772016
1528,25,4,4900.0,1423.710126953125,5483.779609375,1.0,0.24,0.24,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1572,25,4,4900.0,1927.508505859375,5618.46240234375,1.0,0.04,0.04,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.9079802427400999,-0.2651848279886006,-0.1488584423960205
468,24,4,4900.0,5322.544453938802,2240.247528076172,1.0,0.16666666666666666,0.16666666666666666,0.18028177665489242,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.5359597220470658,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.7443793816346203,-0.2651848279886006,-0.1488584423960205
1294,24,4,4900.0,4915.4844156901045,4721.1162516276045,1.0,0.20833333333333334,0.20833333333333334,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1426,24,4,4900.0,4244.5592041015625,5103.0113525390625,1.0,0.20833333333333334,0.20833333333333334,0.034843164900925275,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.9671414171621857,-0.2651848279886006,-0.1488584423960205
1487,24,4,4900.0,5142.946024576823,5341.02294921875,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.2755515421451393,-0.2651848279886006,-0.1488584423960205
2014,23,4,4900.0,3576.007218070652,7323.757748811141,1.0,0.08695652173913043,0.08695652173913043,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
590,22,4,4900.0,4071.0308726917615,2662.707430752841,1.0,0.09090909090909091,0.09090909090909091,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1321,22,4,4900.0,7247.859330610795,4810.668878728693,1.0,0.045454545454545456,0.045454545454545456,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1346,22,4,4900.0,2187.5314608487215,4882.810591264205,1.0,0.18181818181818182,0.18181818181818182,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1440,21,4,4900.0,11181.852864583334,5127.651227678572,1.0,0.047619047619047616,0.047619047619047616,0.24612228441956654,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1947,21,4,4900.0,6173.004185267857,7024.979259672619,1.0,0.047619047619047616,0.047619047619047616,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
396,20,4,4900.0,9071.525439453126,1982.6883544921875,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,1.3716319758793922,-0.2651848279886006,-0.1488584423960205
566,20,4,4900.0,10283.1328125,2547.499560546875,1.0,0.05,0.05,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
807,20,4,4900.0,7809.647192382812,3342.4314086914064,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.3170158627642234,-0.2651848279886006,-0.1488584423960205
810,20,4,4900.0,9119.694970703125,3331.3595336914063,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.685546307750809,-0.2651848279886006,-0.1488584423960205
927,20,4,4900.0,9872.67607421875,3599.9857177734375,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1486,20,4,4900.0,3523.2636596679686,5319.3478515625,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1597,20,4,4900.0,7761.07021484375,5701.142163085938,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1933,20,4,4900.0,5813.7587890625,7018.089184570313,1.0,0.1,0.1,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
644,19,4,4900.0,9982.876696134868,2817.2690558182567,1.0,0.2631578947368421,0.2631578947368421,0.2379323677628449,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1352,19,4,4900.0,5088.024259868421,4906.761461759868,1.0,0.10526315789473684,0.10526315789473684,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1160,18,4,4900.0,2909.4581841362847,4336.374348958333,1.0,0.2222222222222222,0.2222222222222222,0.2204789620461381,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.5955871177179042,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.7204254171657776,-0.2651848279886006,0.21509830911533173
1615,18,4,4900.0,501.47632683648004,5804.592013888889,1.0,0.05555555555555555,0.05555555555555555,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.33284299178650095,-0.2651848279886006,-0.1488584423960205
270,17,4,4900.0,8393.068129595587,1616.4939611098346,1.0,0.11764705882352941,0.11764705882352941,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
996,17,4,4900.0,4799.264361213235,3839.416202320772,1.0,0.058823529411764705,0.058823529411764705,0.20379561238400803,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1441,16,4,4900.0,90.98376083374023,5170.368499755859,1.0,0.125,0.125,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1813,16,4,4900.0,5021.364776611328,6479.820587158203,1.0,0.25,0.25,0.219581189424142,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
809,15,4,4900.0,8698.80546875,3319.817171223958,1.0,0.06666666666666667,0.06666666666666667,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1382,15,4,4900.0,6913.708528645833,4980.659602864584,1.0,0.13333333333333333,0.13333333333333333,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1930,15,4,4900.0,3362.5323079427085,7005.945475260417,1.0,0.06666666666666667,0.06666666666666667,0.2710682333359127,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
444,14,4,4900.0,8112.092703683035,2152.3367222377233,1.0,0.21428571428571427,0.21428571428571427,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1389,14,4,4900.0,1902.731192452567,4970.399658203125,1.0,0.14285714285714285,0.14285714285714285,0.03755938498378113,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1817,14,4,4900.0,6510.19677734375,6484.697021484375,1.0,0.0,0.0,0.061553499841978276,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.25101185769607176,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1895,13,4,4900.0,7472.424917367788,6861.7744140625,1.0,0.15384615384615385,0.15384615384615385,0.24870552481106015,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.6678522579510505,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.8107568424572105,-0.2651848279886006,-0.1488584423960205
1104,46,3,3675.0,2822.823624320652,4163.199855638587,1.0,0.043478260869565216,0.043478260869565216,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
777,42,3,3675.0,3223.893048967634,3265.4388660249256,1.0,0.21428571428571427,0.21428571428571427,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
189,41,3,3675.0,3939.3368306974085,1309.1136087557165,1.0,0.14634146341463414,0.14634146341463414,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
389,41,3,3675.0,5668.444383574695,1963.7652290158155,1.0,0.0975609756097561,0.0975609756097561,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1435,41,3,3675.0,2688.1517066025153,5152.628787157012,1.0,0.1951219512195122,0.1951219512195122,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,2.387214693228845,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
14,40,3,3675.0,7538.195764160157,246.7107074737549,1.0,0.075,0.075,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
2063,39,3,3675.0,2169.623353615785,7658.357797475962,1.0,0.10256410256410256,0.10256410256410256,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1369,38,3,3675.0,8447.410464638158,4929.658447265625,1.0,0.13157894736842105,0.13157894736842105,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1150,36,3,3675.0,1802.8646206325955,4296.312147352431,1.0,0.1388888888888889,0.1388888888888889,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,0.6901215878926754
1457,36,3,3675.0,9064.60888671875,5197.466091579861,1.0,0.05555555555555555,0.05555555555555555,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
